,Date,ID,Tweet,User
3103,2012-09-07,244199258260111362,AUD.USD: Is Optimism about to Shift? http://t.co/CkzwRCPk,azureblade7
3104,2012-09-07,244199256523685888,AUD.USD: Is Optimism about to Shift? http://t.co/NOAamJnK #Banking #Finance,AsiaPacNews
3105,2012-09-07,244199180480937984,AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flood the market yesterday after th... http://t.co/Ug8jSvS1,republic404
3106,2012-09-07,244199179579179009,via @ZeroHedge AUD.USD: Is Optimism about to Shift? http://t.co/XInlZqTS,desertdollars
3107,2012-09-07,244199177968574464,#investing #economy AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flo... http://t.co/7Gc6IWY5 #Investment,Jobsable_
3108,2012-09-07,244199177192607744,【ZeroHedge】 AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flood the market yester... http://t.co/b5tQ0ZFh,ZeroHedge1
3109,2012-09-07,244199175628144640,ZeroHedge: AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flood the market yesterd... http://t.co/1Hwc5fiy,nickhowdy
3110,2012-09-07,244199174692823040,AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flood the market yesterday after th... http://t.co/6O1W5MwD,zikyzoo
3111,2012-09-07,244199173308706817,AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flood the market yesterday after th... http://t.co/FpU8d8eZ,pudding_rice
3112,2012-09-07,244199172549537793,AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flood the mark... http://t.co/q8BidHYG http://t.co/2BzgyaVE,1Stockpicker
3113,2012-09-07,244199170997628928,RT @zerohedge AUD.USD: Is Optimism about to Shift? http://t.co/dZKO169B #economy,FedUpUSA
3114,2012-09-07,244199141486501888,AUD.USD: Is Optimism about to Shift? | ZeroHedge http://t.co/FAvFy2F3,daviddao
3115,2012-09-07,244199116173889536,AUD.USD: Is Optimism about to Shift?: Optimism strikes. The “bulls” began to flood the market yes... http://t.co/ORH8xjNe via @ZeroHedge,ai268
3116,2012-09-07,244199112038289410,AUD.USD: Is Optimism about to Shift? http://t.co/lsDbjT7s via Zero Hedge $$,OptionsFeed
3117,2012-09-07,244142812730380289,3:1 on AUD/USD. Trading is pretty much over for the week. Happy weekend! http://t.co/nF2QhhB1,GCFOREXGROUP
3118,2012-09-06,243704777005989888,Recommend to get out of yesterday's AUD/USD longs now at 1.0245. You may lock in a 50+ pip profit..Market is too... http://t.co/qO5e8SqK,ErandaRanasingh
3119,2012-09-06,243608701490049024,@alaidi aud/usd is your out of touch last several weeks...,RONYJAHID
3120,2012-09-06,243577449730936832,Forex: AUD/USD finds double bottom; aiming at 1.0220: http://t.co/GRngiXnr (Barcelona) - The Australian Dollar is... http://t.co/oMqeC9Lq,forex_master_
3121,2012-09-05,243199833643548672,@JamieSaettele  hi Jamie what Is ur view about aud/usd,rriyadh33
3122,2012-09-04,243132834733232128,"#AUD/USD This coal matter is not only slow in Australia, also here in Indonesia little bit slow. But domestic consumption is growing.",roberto_afx
3123,2012-09-04,243020003975254016,Forex: AUD/USD consolidates lows at 1.0220: http://t.co/57JNxsVp (San Francisco) - The Aussie is trading... http://t.co/LHrB9kwD #TFB #IFB,allforexnews
3124,2012-09-04,242962325357883394,AUD/USD short going well: 2.5% up in Aug. Aaarg! I bet the wrong way. I convinced myself that AUD &lt;$1. Bet called AUD/USD but is USD per AUD,MrContrarian
3125,2012-09-04,242867778095284225,"Forex: AUD/USD up, RBA keeps rates unchanged: http://t.co/AwCHa4rc (Barcelona) - The AUDUSD is reacting slightly ... http://t.co/9ifXMOtm",gurusgarden
3126,2012-09-04,242864472027430912,"It is time to buy AUD/USD again. 1.0250 is a great level. Fibo and oversold Stochastics support the trade.

http://t.co/kuMKvoj2",ColomboEquity
3127,2012-09-04,242781769563242496,Forex: AUD/USD holding around 1.0240: http://t.co/9rPM5Oqo (Barcelona) - AUD/USD is currently printing fresh sess... http://t.co/1nAASYpr,ForexBrokers360
3128,2012-09-03,242742771532824576,"@shamelkh the trade is , short eur/usd eur/yen aud/usd .... long usd/chf , yes i agree on going long yen at the moment",PJTopinion
3129,2012-09-03,242600102282293248,$AUD/USD if we can break 1.02 which is the 38.2 retracemnt and also 100 MVA we may see 1.01  http://t.co/ksvZa1zT,marclucci
3130,2012-09-03,242553656220717058,"If anyone spreadbetting or trading forex, then my analysis is showing to sell AUD/USD at 1.0239 with stop loss 1.0277 and target 1.0174",gopstar
3131,2012-09-03,242429707482697729,Forex: AUD/USD lower on disappointing China PMI: http://t.co/DDa4wRi5 (San Francisco) - The Australian dollar is ... http://t.co/IRsQCXpc,jamesrobbinsfx
3132,2012-08-31,241554910590685185,Trade leaders now in sell positons on aud/usd  target is 10320 entry at 10342 #fx  - #Forextraining live on http://t.co/dr3Fxpfe,ForexTraderoom
3133,2012-08-31,241553304319057920,@bradgareiss Is AUD/USD forming a bullish Gatley Pattern?,KaragiannisA
3134,2012-08-31,241516307550437376,"The dollar is taking a beating: The commodity currencies are getting in on the dollar rout now.
AUD/USD offers a... http://t.co/uhv3bCzM",mitsurukikkawa
3135,2012-08-30,240981376575369218,"The AUD/USD opened position/trade is now over +100 PIPS - http://t.co/hRnYjD2O

AUD/USD CHART +106 PIPS - http://t.co/WmdzbqaX",efwi007
3136,2012-08-29,240911578109706240,@WEnglandFX  AROON on the 1 hour AUD/USD is that divergence?,kelvincribbs
3137,2012-08-29,240758190248194049,"AUD/USD Maintains Bearish Bias: Intraday trend for the Aussie is still maintains its bearish tone, ... http://t.co/CjnRemCV #tradingtips",ii_cotd
3138,2012-08-29,240692968481226752,#AUD / USD – Technical Analysis – Is the Run Over? http://t.co/x6E724t0,idnpublic
3139,2012-08-29,240692383086432256,#forex #currency AUD / USD – Technical Analysis – Is the Run Over?: Having enjoyed a solid run up since... http://t.co/LvdyS2c2 #finance,idnwhatsapp
3140,2012-08-29,240692379416399872,#forex #currency AUD / USD – Technical Analysis – Is the Run Over?: Having enjoyed a solid run up since... http://t.co/3vfpyk6K #finance,idntopics
3141,2012-08-29,240692375628955649,#forex #currency AUD / USD – Technical Analysis – Is the Run Over?: Having enjoyed a solid run up since... http://t.co/sk4qJrVR #finance,slooopips
3142,2012-08-29,240691721149747200,AUD/USD – Technical Analysis – Is the Run Over? http://t.co/beMyYMGZ #forex,avidinvestorgrp
3143,2012-08-29,240663015253487618,AUD / USD – Technical Analysis – Is the Run Over? http://t.co/b1YoH7n4,alfonsoesparza
3144,2012-08-28,240494459467464704,AUD/USD is presently testing the 55-hour sma around 1.0385 – A break above could see it test the prior lows near 1.410/15,AIForexSignals
3145,2012-08-28,240361993654132736,"AUD/USD In Bearish Breakout, Next Key Support Pivot Around 1.0220: The  AUD/USD is breaking below a channel supp... http://t.co/bBUATH8j",earnfx
3146,2012-08-28,240293991332052992,AUD/USD in Bearish Breakout; Next Key Support Pivot Around: The AUD/USD is breaking below a… http://t.co/AUeDlCPO,sqamar1986
3147,2012-08-28,240257125023088642,ForexPM is now posted in The Daily Review AUD/CAD GBP/AUD USD/CAD AUD/JPY,forexfishbowl
3148,2012-08-27,240121348985335808,FOREX: AUD/USD technical update. AUD/USD is testing the levels below $1.0400 for the second trading day in a row. http://t.co/aEacOZVv,DrLemonArif
3149,2012-08-27,239996615342047232,@IlyaSpivak on aud/ usd is that bull hammer forming on 4 hr,clrih9
3150,2012-08-27,239957338788855809,Australian Dollar Sustained Stimulus China: AUD / USD has not shown significant movement and is still moving in ... http://t.co/kaJy9xWJ,Fxadding
3151,2012-08-24,239025908541976576,AUD/USD - Selling pressure is increasing - MIG Bank. http://t.co/U0xR4wex,FBSForexIndo
3152,2012-08-24,239023918478917632,"@Team_Brophy mainly EUR/USD is what I trade,  though I am also looking at AUD/USD. which stocks do you trade?",AntonOlff
3153,2012-08-24,238983915770093570,The AUD/USD has taken a bearish trend and NZD/USD is weakening in its uptrend move: http://t.co/TwuWmhFr,MoneyListings
3154,2012-08-24,238809744863801345,AUD/USD is at super duper strong support. Visit my blog to see the chart. :),DarrenTrades
3155,2012-08-23,238638718930542592,up date on this mornings trades . i have closed my usd/jpy at breakeven. my trade i am holding is short aud/usd... http://t.co/X8O1lQ0P,andy_vauxhall
3156,2012-08-23,238493090522992640,"Forex: AUD/USD around 1.05, China data eyed: http://t.co/A4FjkdyI (San Francisco) - AUD/USD is stabilizing just a... http://t.co/fhC3hfpa",forexnews24h
3157,2012-08-22,238399516657713152,@CVecchioFX help!! where is aud/usd going? does 105 break expose 106 figure.,charlescrayne3
3158,2012-08-21,237801455719952384,"AUD/USD Daily Outlook: 
With 1.0528 minor resistance intact, AUD/USD's fall from 1.0612 is expected to continue ... http://t.co/DXOFVBhZ",fazerdinheiro
3159,2012-08-21,237801169932677121,"AUD/USD Daily Outlook: With 1.0528 minor resistance intact, AUD/USD's fall from 1.0612 is expected to continue f... http://t.co/mfjHB98Z",hacerdinero1
3160,2012-08-21,237704293321437184,AUD/USD is quiet in Asia as investors remain sidelined and hesitant to commit capital ahead of the RBA Monetary Policy Minutes at 01:30 GMT…,huachunmao
3161,2012-08-20,237588356421263361,"135 pip+ and approaching 1.039 AUD/USD initial target, lettin it ride for another few days but no longer, rollover is not gentle",Iceee1000
3162,2012-08-20,237522672819523584,I am selling 2 AUD/USD positions from 1.0441. Stops at 1.0470. First profit target is at 1.0420. Then stops to zero.,forexsignals24
3163,2012-08-20,237418845957128192,Forex: AUD/USD staid for some-more slides? http://t.co/BIFM7y4x (San Francisco) – AUD/USD is… http://t.co/odI6R5rK,GoGreenLantern
3164,2012-08-20,237417536516419585,Forex: AUD/USD staid for some-more slides? http://t.co/hYCfo3de (San Francisco) – AUD/USD is… http://t.co/JBX0YSFf,BlBrPlayBook
3165,2012-08-20,237412469360959488,AUD/USD is set for more downward move this week!,adebayoayeni
3166,2012-08-19,237247352396726273,"This Week Prediction is towards AUD/USD &amp; USD/JPY.

AUD/USD = BUY

USD/JPY = SELL

Our Predictions are based on... http://t.co/03eUft8f",jeekeshen
3167,2012-08-19,237021455613841408,"MAs for AUD/USD on m15: A=1.0298,B=1.0298: a possible long entry is expected after 10 h8noFZp",pursleyidjhb2
3168,2012-08-18,236626855883591680,"MAs for AUD/USD on m15: A=1.0268,B=1.0268: a possible long entry is expected after 1 d 3 h4xel",rudicilkvnvd9
3169,2012-08-17,236473507838574592,@DRodriguezFX Mr David Which point u think that is go to short for AUD/USD,blogireali
3170,2012-08-17,236323709147832320,"MAs for AUD/USD on m15: A=1.0497,B=1.0497: trend is upward, no reversal for now6B1P",duronfjps9
3171,2012-08-16,236218991322996737,"@CapManagment I see aud/usd where is usd/jpy, will  I have to pay for it? *laughing* its going to low btw up too nice guess",iwillhijack
3172,2012-08-16,236038856414212097,"MAs for AUD/USD on m15: A=1.0251,B=1.0251: a possible long entry is expected after 2 d 9 hQcz",aragoneshmfnla0
3173,2012-08-16,236033203591340033,Trade Idea: AUD/USD – Buy at 1.0355: Aussie’s retreat from last week’s high of 1.0615 suggests a minor top is fo... http://t.co/kleS9tum,StockTrading99
3174,2012-08-15,235652064917725185,The rand is catching a cold wind from the Aussie dollar. Failure to break AUD/USD 1.06 has resulted (cont) http://t.co/TttfuLOu,Scofield_Fx
3175,2012-08-14,235165571975614466,AUD/USD: Double daily bottom with stops below. A double daily bottom is now in place just… http://t.co/I315ygL5,MarchBreakDays
3176,2012-08-13,235114983925612544,As far as AUD/USD is concerned I am waiting for one last high near 106.70/80 before I short the heck out of it.,ASinToronto
3177,2012-08-13,235051176196968448,#FOREX $AUDUSD is Trying to Breach one of Key Resistance Levels around 1.0570 http://t.co/c7DIiqrQ | #AUD #USD #Aussie #Dollar,GiancarloCecco
3178,2012-08-13,235018632193794050,The correlation between AUD/USD &amp; EUR/USD is temporarily breaking down. Temporarily. And I'm NOT buying AUD here.,BeamFX
3179,2012-08-10,233936129727029248,"AUD/USD Sell Bellow 1.0610 for August 10, 2012 (Daily Strategy):   Australia is one of the largest Chinese... http://t.co/jHsUOjUs",JendralForex
3180,2012-08-10,233927486499586048,"AUD/USD is near an important technical level we outlined in our trading strategy for the pair, http://t.co/oUWnkw9N",MattiWilliamson
3181,2012-08-10,233852455987867648,"EUR/USD is at 1.2280
GBP/USD is at 1.5598
AUD/USD is at 1.0523
EUR/GBP is at 0.7874

The Euro falls for a third... http://t.co/R6KtmAiD",CurrencyCart
3182,2012-08-10,233825124141375489,$AUD/USD watch 1.05 level; someone is going to gun the stops below.  spreads gyrating as some desk is pushing against any strength.,RiverTrader
3183,2012-08-09,233457501364961280,#forex #markets #fx AUD/USD Daily Outlook: AUD/USD's rally is still in progress and edges higher today. But stil... http://t.co/YqzZ2Naq,aForexBrokers
3184,2012-08-08,233168057437134849,I didn't get short the aud/usd at 1.0535 like I had posted instead I took a long on the gbp/usd that is over now for +1%,JPClaverie
3185,2012-08-08,233102473605283840,"AUD/USD: Trading the Australian Employment Change The Australian Employment Change indicator, released monthly, is an impo #forex #fxtalk",risk_tracker
3186,2012-08-08,233040688365834240,The ASX200 is down 13% from its peak and the AUD/USD up 22% whilst Julia Gillard has been ALP leader. Just saying,cbecker_trader
3187,2012-08-07,232720843468324864,Forex: AUD/USD takes out 1.06 post-RBA: http://t.co/DsFpUxR7 (San Francisco) - The Australian dollar is gaining g... http://t.co/g8mVcZCL,ufsguy
3188,2012-08-06,232464211782021120,"S&amp;P fut +.14%, BUT correlated crosses, AUD/JPY -.56%, AUD/USD -.12%, EUR/JPY -.75%. This is why I post these. Portend S&amp;P is wrong.",JBL73
3189,2012-08-06,232417252253790208,AUD/USD is doing nicely. But AUD/NZD is edging lower just as the Kiwis beat the Aussies in the medals table. Coincidence? I don't think so.,katie_martin_fx
3190,2012-08-06,232358380755382274,AUD/USD Forex Analysis - CCI is bullish http://t.co/BvoHU0zs,stocksforthewin
3191,2012-08-06,232350999745024000,AUD/USD Forex Analysis - 10day moving average is rising http://t.co/7oke3GA7,wholovesstocks8
3192,2012-08-05,232046795327422464,Carl  here we go back in the green with the AUD/USD buy limit is open at this point but so predictable hopsFP55  DWilsonne,CarlDWilsonne
3193,2012-08-05,232046795209965568,Melvin  here we go back in the green with the AUD/USD buy limit is open at this point but so predictable hopsFP55  CGilley,MelvinCGilley
3194,2012-08-04,231679334539206656,AUD/USD: This market formed a bearish Evening Star candlestick the resistance level. This level is reinforced by the top rising channel.,LarsPrebon
3195,2012-08-03,231488491102556161,Yep 106/108 RT @Amahesh777 AUD/USD has moved a lot. Is it time to take some profit? What is your long term TP Thanks,edponsi
3196,2012-08-01,230674495105531905,Eur/usd and Aud/usd is ping pong ping pong,mechko_s
3197,2012-07-31,230366537498914816,"Patience is a virtue, but in #FOREX trading will make you a winner, UP ----&gt; EUR/GBP 0.7842, EUR/JPY 96.090, AUD/USD 1.0512",coaching_fin
3198,2012-07-31,230197458871918592,You bet RT @Happy_Pip: Is AUD/USD gearing up for 1.0750? http://t.co/tGRT76gy #forex #fx #aud,Baba_Yara
3199,2012-07-31,230129833106104320,"If aud/usd is in a 3 drive, 1.0521 should be it...it may get jiggy tonight",ailliwre
3200,2012-07-31,230113623731748864,AUD/USD--Didn't hold.  This is a typical time for AUD data releases.  Something positive released I'm sure.,ForexTrax
3201,2012-07-30,229886562832371712,@CVecchioFX what is stop for aud/usd,mnukf
3202,2012-07-30,229763525562732544,The AUD/USD is Bullish again during Asian trading and is rapidly approaching both yesterday's high and the 90 day high for the pair at 1.,NG_Capital_Tips
3203,2012-07-29,229717788158210048,Westpac says the way is open for AUD/USD to run to 1.0558 early this week.  Now 1.0475,JamesGlynnWSJ
3204,2012-07-29,229701718391283712,AUD/USD Approaching 90 Day High The AUD/USD is Bullish again during Asian trading and is rapidly approaching both yesterday's high and th,AA_Investment
3205,2012-07-29,229553128939323392,Ascending Channel on AUD/USD @ D1 - Another Forex pattern fortoday is presented byAUD/USD pair. Like with theUSD/CAD... http://t.co/3iGhyEWi,ForExHotSpot
3206,2012-07-29,229515703907131392,ha pubblicato: Ascending Channel on AUD/USD @ D1: Another Forex pattern for today is presented by ... http://t.co/cVHgaIE2 #forex #soldi,ForexOnlineRss
3207,2012-07-27,228932410258104320,@WEnglandFX Is being short the AUD/USD a bad thing..??? I am near my stop/loss...,PerryMcCordlll
3208,2012-07-27,228925827822280704,AUD/USD Approaching 90 Day High: The AUD/USD is Bullish again during Asian trading and is rapidly approaching bo... http://t.co/vRFwX4PI,Dovie_Klingman
3209,2012-07-27,228882986068766723,AUD/USD Approaching 90 Day High: The AUD/USD is Bullish again during Asian trading and is rapidly approaching bo... http://t.co/QSpBf152,carter_markham
3210,2012-07-27,228855885169045504,Closed AUD/USD long for a 40 pip profit and flipped short. Thinking my upside risk is capped around 50 pips with... http://t.co/oezz4LYa,RaymondKRoberts
3211,2012-07-27,228771431733948416,@HedgeStrategy Can I ask a q? I get the IBEX entry - great trading by the way.  I don't get the AUD/USD short?  Is it level based or...,Kevinmcavanagh
3212,2012-07-27,228767624685821952,AUD/USD Approaching 90 Day High: The AUD/USD is Bullish again during Asian trading and is rapidly approaching bo... http://t.co/nNzqTasj,BestBizEver
3213,2012-07-27,228767624308330496,AUD/USD Approaching 90 Day High: The AUD/USD is Bullish again during Asian trading and is rapidly approaching bo... http://t.co/pAydm3GB,AtillatheHan1
3214,2012-07-26,228542340313276416,"AUD/USD appears to have been in an upward triangle for b-wave, the move higher is just c-wave",omeez_cake
3215,2012-07-26,228451182916550656,"TFL-TV @robbooker @ joe_trader great guys. My AUD/USD long, its banking pips. this is soooo interesting. http://t.co/Iq9FVPwE",OOBakare
3216,2012-07-25,228219674691776512,"AUD/USD: Technical Analysis: The  aussie has bounced and broken back above its trend-line,  although it is  too ... http://t.co/kt2v4qWQ",forex888dotnet
3217,2012-07-25,228123107414650880,@Mella_TA Thx &amp; hope you're well too &amp; AUD/USD is sideways between 0.95 and 1.10 with the next move likely toward 0.96 before a big break,TheChartress
3218,2012-07-25,228068896022859777,"AUD/USD is retracing from Channel Support
http://t.co/MaLTlyuo",ForexChartForum
3219,2012-07-25,228002972762775553,Forex: AUD/USD holding on key support ahead of Aus CPI: http://t.co/hu57HBmK (Barcelona) - AUD/USD is actually at... http://t.co/yjB4Jh04,StockSystems
3220,2012-07-25,228002922661814272,Forex: AUD/USD holding on key support ahead of Aus CPI: http://t.co/e17lcU6W (Barcelona) - AUD/USD is actually at... http://t.co/KsfZO7J3,CandleCourse
3221,2012-07-25,227998160612646912,Close $AUD/USD trade @ market. Continuation to the downside is likely to resume :http://t.co/3dNyuPsL @GFTUK @GFTasia @gftmarkets,vhenjoto
3222,2012-07-25,227978645740847105,AUD/USD moving higher again: AUD/USD moving higher again Presently up at 1.0435. Talk is Dutch bank has been not... http://t.co/GwOgcd3V,4Xtradingacadem
3223,2012-07-24,227808874789470208,"AUD/USD, next area with some support is the 1.0175",ChiTownBA
3224,2012-07-24,227805721490755584,Gold and Forex EW analysis: Aud/Usd : The aussie bear is back http://t.co/6z1RVSQ7  #audusd #elliottwave,JDemunter
3225,2012-07-24,227702067416924161,"AUD/USD is targeting 1.0400 as long as the price above 1.0240. A break below 1.0240/30 will lead it to 1.0130.

http://t.co/XdzYR0xw  #in",FxSumrin
3226,2012-07-23,227418689258004480,AUD/USD: Technical Analysis: The short term outlook for the aussie is uncertain: it has fallen sharply this morn...  http://t.co/Wbw3nmGH,QuadeDelores
3227,2012-07-23,227380101472460800,"AUD/USD: technical analysis  July 23, 2012 - The short term outlook for the aussie is uncertain: it has fallen sharp... http://t.co/bI0Imokc",beneddua
3228,2012-07-23,227332349208195072,Let's see if anybody is home ! AUD/USD,AVZaidman
3229,2012-07-20,226315374956773376,AUD/USD is Breaking Above July’s Declining Trendline - International Business Times: http://t.co/t7lUCdS8,AndrHakizimana
3230,2012-07-20,226312086748270592,@MBForex Is the AUD/USD turning around?,pgacoach
3231,2012-07-20,226189270887579648,AUD/USD 1.04 is going to be a fierce battle anyways.  Euro's wake up in a few and going to make it a real shit show.  #ass #leakage #AUDUSD,ForexDonk
3232,2012-07-19,226103583161081856,I still suspect the $AUD/USD is going to settle after some over-exuberance but I've been saying that for 24 hrs.,djmer1
3233,2012-07-19,226053963844296707,$aud/usd is outside its upper BB for a second day. Might be a little hot but it can ride that band upwards. Close to late April pivot high,ukarlewitz
3234,2012-07-19,226009949828943872,"@PatrickMoorhead @cavemanjim USDM not international, AUD USD is almost 1:1 but Sony T series starts at 1099 not 799. HP G6 A6 Trinity $598",NitroWare
3235,2012-07-19,225951611254611969,"R U A DICKHEAD? Trading Ideas on GBP/USD, AUD/USD and USD/CHF: Dollar-Swiss is ranged betwe... http://t.co/NqyEZFpU #asexual #agender #8",Asexual_Evolve
3236,2012-07-19,225951609862103040,"#uknews #news #rt Trading Ideas on GBP/USD, AUD/USD and USD/CHF: Dollar-Swiss is ranged betwe... http://t.co/oNloT9kO #internationalnews",MarXPacE
3237,2012-07-19,225935615026405376,today's level to watch for the AUD/USD is 10500. An upside break could lead the AUD/USD to 10800,chan3399
3238,2012-07-18,225722527161413632,@ibeardslee This is most-used example in media. Note AU still gets +10% GST. AUD &gt; USD since March 2011 to boot. http://t.co/B8ZZQmHP,cafuego
3239,2012-07-18,225678949768900609,@FXDIRK @1 61.8% fib retrace on 1yr daily aud usd is 1.0432. Watching for a short there,St_Louis_Ray
3240,2012-07-18,225619432704188417,"@davidpotts101 i mean aud usd is still turning up ,  i dont know why , who is buying  and why , so i dont know where is the end of this up.",drsaleh84
3241,2012-07-18,225617040222851073,"@JStanleyFX SDHF James, that Aud/Usd entry is working out, I got a close 25 pip stop on her just in case of a reversal.",branmanFXTrader
3242,2012-07-18,225590644310151168,#AUD/USD above 1.0330 for a July high; is the #AUD momentum to stay?,DonjoFranklin
3243,2012-07-18,225492283108245504,"#AUD USD breakout of 1.0320 is critical for further upside, failure could bring it down near parity #forex http://t.co/RIY0FvG3",fiblogix
3244,2012-07-17,225289679782690816,@JamieSaettele Are you surprised AUD/USD bounced from 95 to where it is now?  What direction should I expect next?,gscfinancials
3245,2012-07-17,225176843895046144,"RT @happy_pip: Oooh, looks like Big Pippin is starting a Chart Review thread on AUD/USD, too! Gotta bookmark this one! http://t.co/8dPaYe19",Cyclopip
3246,2012-07-17,225162507378098176,"#forex #mkt CMNTS: Thats a good trade. The chart formation for AUD/USD and GDPUSD is a bit similiar, and based o...  http://t.co/pqYyBhCw",PipHutComments
3247,2012-07-17,225071163766882304,New post : AUD/USD Is Breaking Above July's Declining Trendline http://t.co/Oj7IL52R,FXMarkettv
3248,2012-07-17,225064275075547136,Bull-FX Update: AUD/USD is Breaking Above July’s Declining Trendline http://t.co/GKjNgA8J,Bull_Fx
3249,2012-07-17,225056961190821888,@rdmyldrmr Could you get back to me ASAP as the AUD/USD exchange rate is in my favour currently! :),Belmoroe
3250,2012-07-17,225019072734179329,"3:00PM EDT 7/16: Trading up at 1.0250, AUD/USD is breaking above a declining trendline that connects the 1.0327 high http://t.co/zJG2N2d7",FXIndependent
3251,2012-07-16,225002242628005888,AUD/USD is Breaking Above July’s Declining Trendline http://t.co/7ia8x43r,GlobalTraderFX
3252,2012-07-16,224981506140020736,SXC-FX-Updates AUD/USD is Breaking Above July’s Declining Trendline http://t.co/Z9dD6tkR Stratus X Consulting,SXConsulting
3253,2012-07-16,224980499163131907,AUD/USD is Breaking Above July's De... http://t.co/YgsH7GiS #invest #money,allinvestnews
3254,2012-07-16,224912087250518016,@JamieSaettele What is the setup of your AUD/USD Chart? I am using Daily and RSI shows it trending downwards.Should I use DMI and MACD also?,vikorng
3255,2012-07-16,224855277466427392,"Long AUD/JPY, AUD/USD, and EUR/USD. Short USD/JPY (this is working out well if you followed my posts a few days ago 50-70 pips already)",BetForex
3256,2012-07-16,224783355525345280,"Out AUD/USD short for now, not gonna stand in the way. -9 pips. Small loss is a good loss!",craigm
3257,2012-07-16,224677789381558274,@androidnz Hmm .. I was under the impression they were selling (or supposed to be) for AUD250. Even that is expensive since AUD/USD=1.0227,cosminalbu
3258,2012-07-15,224476269918691329,AUD/USD Weekly Outlook: AUD/USD's consolidation continued last week but is so far still kept well above 0.9968 s... http://t.co/imlrMAAp,ForexNews13
3259,2012-07-15,224457594771742722,@RobLeeAnalyst i expect aud usd next week is it correct,erekburcin
3260,2012-07-14,224224272279810048,Forex Flash: AUD/USD is a fade into the 1.03-1.04 region - Westpac - Forexrazor; Forex Flash: AUD/USD is a fade into... http://t.co/j4vmJsiu,ForexGalaxy
3261,2012-07-13,223620574918885377,"Mario's Forex Answer of the Day: How is the CNY related to XAU, AUD, USD, NZD, and CAD?  http://t.co/OUDdvmqW #AskMarioSingh",FXPRIMUS
3262,2012-07-12,223410184926666753,Positive Correlation between S&amp;P500 and AUD/USD is very strong. Useful for trading decisions #forex,GigiFX
3263,2012-07-12,223405677828255745,Suddenly the AUD/USD is looking quite bearish. Not a good indicator for the rest of the market. Pity.,jamft
3264,2012-07-12,223340862451613697,China: Which is expected to cover about 10% of trade between the two nations. AUD/USD was weaker today falling 70 pips to $1.0180,TriMarketFx
3265,2012-07-11,223099782976122880,"""The price of the AUD/USD is strongly tied to metals and #Gold prices"" http://t.co/FwmpUIiR #eToro Education",eToro
3266,2012-07-11,222923143508013057,Forex Flash: AUD/USD: Near-term support is at 1.0144 - UBS - http://t.co/pbbc5cqi,BrokerTalent
3267,2012-07-11,222895051381018625,Forex Flash: AUD/USD: Near-term support is at 1.0144 - UBS http://t.co/hh6mM710,bestwaytoinvest
3268,2012-07-11,222876707865108484,New post: Forex Flash: AUD/USD: Near-term support is at 1.0144 - UBS http://t.co/8q2TaMNn,LiveForexQuotes
3269,2012-07-10,222795955139919875,"The daily video is posted, have a look! http://t.co/mb80It7i by the way, another 30 pips on the #AUD/USD!!",daytradersfx
3270,2012-07-10,222747466037075969,AUD/USD still holding up though which is bullish for equity. Just keeping a unbiased view right now.,MacroStoryDaily
3271,2012-07-10,222715463241699329,"AUD/USD, the risk pair, is not confirming any downward selling pressure in US equities.",timingspx
3272,2012-07-10,222626356188545024,Forex Flash: AUD/USD: Near-term support is at 1.0144 – UBS http://t.co/OzvjSbzr,Akowfw
3273,2012-07-10,222626353772634112,Forex Flash: AUD/USD: Near-term support is at 1.0144 – UBS http://t.co/h7kaq2xE,Neiqpw
3274,2012-07-10,222626353655189504,Forex Flash: AUD/USD: Near-term support is at 1.0144 – UBS http://t.co/I5TvtH3I,Bkwlre
3275,2012-07-10,222524052592533505,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/o6SdxsKW,fsttrack
3276,2012-07-10,222517253390864386,Forex - AUD/USD dips on concerns China's economy is cooling,ForexForEvery
3277,2012-07-10,222514480855257089,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/rmZGBiPq,mirbeluga
3278,2012-07-10,222513742682931200,#Forex Focus: #Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/qkh5ykXV,Whisintly
3279,2012-07-10,222513741584011264,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/JiSq4Q0K,JeffDHager
3280,2012-07-10,222513739163910144,Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/lt3lLier,MarkGoetz2
3281,2012-07-10,222513734122340352,#Forex #News: #Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/ImFJA3Gx,Mompok
3282,2012-07-10,222513732343971842,#Forex News: Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/rlukN3al,RFSheridan
3283,2012-07-10,222513732029382656,#Forex Focus: Forex - AUD/USD dips on concerns China's economy is cooling http://t.co/E1rxgeKN,SamuelSRoberts
